school_id,school_name,school_city,school_state,team_id,team_full_name,team_school_count,team_group_id,team_group_name,team_group_description,funder,connection_status,address,city,state,county,zipcode,latitude,longitude,database_school_name,database_state_name,lea_name,school_status,data_year,school_year,match_type,has_address_data
480026412999,KIPP Destiny El,DALLAS,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3663 W CAMP WISDOM RD,DALLAS,TX,Dallas County,75237.0,32.6639528,-96.8795011,KIPP DESTINY EL,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413531,KIPP Destiny Middle,DALLAS,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3663 W CAMP WISDOM RD,DALLAS,TX,Dallas County,75237.0,32.6639528,-96.8795011,KIPP DESTINY MIDDLE,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026411408,KIPP Dream Prep,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,500 TIDWELL DR,HOUSTON,TX,Harris County,77022.0,29.8437983,-95.3695222,KIPP DREAM PREP,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026414121,KIPP East End H S,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5402 LAWNDALE ST,HOUSTON,TX,Harris County,77023.0,29.7276405,-95.320955,KIPP EAST END H S,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413170,KIPP Esperanza Pri,SAN ANTONIO,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,239 STARK ST,SAN ANTONIO,TX,Bexar County,78204.0,29.407827,-98.5056708,KIPP ESPERANZA PRI,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026412057,KIPP Explore Academy,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5402 LAWNDALE ST,HOUSTON,TX,Harris County,77023.0,29.7276405,-95.320955,KIPP EXPLORE ACADEMY,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026412773,KIPP Generations Collegiate,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,500 TIDWELL RD,HOUSTON,TX,Harris County,77022.0,29.8437983,-95.3695222,KIPP GENERATIONS COLLEGIATE,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026412145,KIPP Houston H S,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,10711 KIPP WAY ST,HOUSTON,TX,Harris County,77099.0,29.66896059999999,-95.5652967,KIPP HOUSTON H S,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026412444,KIPP Intrepid Preparatory,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5402 LAWNDALE ST,HOUSTON,TX,Harris County,77023.0,29.7276405,-95.320955,KIPP INTREPID PREPARATORY,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413990,KIPP Journey Collegiate School,SUGARLAND,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,14030 FLORENCE RD,SUGARLAND,TX,Fort Bend County,77498.0,29.6590877,-95.631153,KIPP JOURNEY COLLEGIATE SCHOOL,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413967,KIPP Journey Pri,SUGARLAND,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,14030 FLORENCE RD,SUGARLAND,TX,Fort Bend County,77498.0,29.6590877,-95.631153,KIPP JOURNEY PRI,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026412516,KIPP Legacy Preparatory,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,9606 MESA DR,HOUSTON,TX,Harris County,77078.0,29.851443,-95.26126130000002,KIPP LEGACY PREPARATORY,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026411548,KIPP Liberation College Preparatory,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5400 MLK JR BLVD,HOUSTON,TX,Harris County,77021.0,29.7010822,-95.3359763,KIPP LIBERATION COLLEGE PREPARATORY,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026414128,KIPP Mosaic Academy School,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,12751 HILLCROFT AVE,HOUSTON,TX,Harris County,77085.0,29.6344662,-95.4923856,KIPP MOSAIC ACADEMY SCHOOL,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026414147,KIPP Mosaic Pri,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,12751 HILLCROFT AVE,HOUSTON,TX,Harris County,77085.0,29.6344662,-95.4923856,KIPP MOSAIC PRI,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413628,KIPP Nexus Middle,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,4211 WATONGA BLVD,HOUSTON,TX,Harris County,77092.0,29.8293122,-95.4595244,KIPP NEXUS MIDDLE,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413594,KIPP Nexus Pri,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,4211 WATONGA BLVD,HOUSTON,TX,Harris County,77092.0,29.8293122,-95.4595244,KIPP NEXUS PRI,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026412977,KIPP Northeast College Preparatory,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,9680 MESA DR,HOUSTON,TX,Harris County,77078.0,29.8526753,-95.2614449,KIPP NORTHEAST COLLEGE PREPARATORY,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413754,KIPP Oak Cliff Academy,DALLAS,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3837 SIMPSON STUART RD,DALLAS,TX,Dallas County,75241.0,32.6791006,-96.7559233,KIPP OAK CLIFF ACADEMY,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026414123,KIPP Paseo Preparatory School,AUSTIN,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,6800 METROPOLIS DR,AUSTIN,TX,Travis County,78744.0,30.205621,-97.706712,KIPP PASEO PREPARATORY SCHOOL,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026414126,KIPP Paseo Pri,AUSTIN,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,6800 METROPOLIS DR,AUSTIN,TX,Travis County,78744.0,30.205621,-97.706712,KIPP PASEO PRI,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026411246,KIPP Peace El,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5400 MLK JR BLVD,HOUSTON,TX,Harris County,77021.0,29.7010822,-95.3359763,KIPP PEACE EL,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413674,KIPP Pleasant Grove Middle,BALCH SPRINGS,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1500 S PEACHTREE RD,BALCH SPRINGS,TX,Dallas County,75180.0,32.7467743,-96.6307767,KIPP PLEASANT GROVE LEADERSHIP ACADEMY,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413535,KIPP Pleasant Grove Pri,DALLAS,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2200 N ST AUGUSTINE,DALLAS,TX,Dallas County,75227.0,32.7502009,-96.6562476,KIPP PLEASANT GROVE PRI,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413246,KIPP Poder Academy,SAN ANTONIO,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8915 CALLAGHAN RD,SAN ANTONIO,TX,Bexar County,78230.0,29.523512,-98.5424666,KIPP SOMOS PRI,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026412173,KIPP Polaris Academy for Boys,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,9636 MESA DR,HOUSTON,TX,Harris County,77078.0,29.8518731,-95.2606492,KIPP POLARIS ACADEMY FOR BOYS,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413291,KIPP Prime College Preparatory,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8805 FERNDALE,HOUSTON,TX,Harris County,77017.0,29.6683938,-95.2594831,KIPP PRIME COLLEGE PREPARATORY,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026411387,KIPP Sharp Prep,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8430 WESTGLEN,HOUSTON,TX,Harris County,77063.0,29.7249927,-95.5122798,KIPP SHARP PREP,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026412152,KIPP Sharpstown Colege Prep,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8440 WESTPARK DR,HOUSTON,TX,Harris County,77063.0,29.722814,-95.5126077,KIPP SHARPSTOWN COLLEGE PREP,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026411451,KIPP Shine Prep,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,10711 KIPP WAY,HOUSTON,TX,Harris County,77099.0,29.66896059999999,-95.5652967,KIPP SHINE PREP,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413986,KIPP Somos H S,SAN ANTONIO,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8915 CALLAGHAN RD,SAN ANTONIO,TX,Bexar County,78230.0,29.523512,-98.5424666,KIPP SOMOS COLLEGIATE,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026411457,KIPP Spirit College Prep,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,11000 SCOTT ST,HOUSTON,TX,Harris County,77047.0,29.6373575,-95.36991770000002,KIPP SPIRIT COLLEGE PREP,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026412504,KIPP Sunnyside H S,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,11000 SCOTT ST,HOUSTON,TX,Harris County,77047.0,29.6373575,-95.36991770000002,KIPP SUNNYSIDE H S,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026410552,KIPP Truth Academy,DALLAS,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1545 S EWING AVE,DALLAS,TX,Dallas County,75216.0,32.7281701,-96.8127328,KIPP TRUTH ACADEMY,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413357,KIPP Truth El,DALLAS,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1545 S EWING AVE,DALLAS,TX,Dallas County,75216.0,32.7281701,-96.8127328,KIPP TRUTH EL,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026412834,KIPP Un Mundo Pri,SAN ANTONIO,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,4343 W COMMERCE ST,SAN ANTONIO,TX,Bexar County,78237.0,29.4322213,-98.5469625,KIPP UN MUNDO PRI,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026413280,KIPP Unity Pri,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8500 HWY 6 S,HOUSTON,TX,,77083.0,29.6861993,-95.6440766,KIPP UNITY PRI,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026412354,KIPP University Prep H S,SAN ANTONIO,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,239 STARK ST,SAN ANTONIO,TX,Bexar County,78204.0,29.407827,-98.5056708,KIPP UNIVERSITY PREP H S,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026412486,KIPP Voyage Academy for Girls,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,9616 MESA DR,HOUSTON,TX,Harris County,77078.0,29.8512147,-95.2602003,KIPP VOYAGE ACADEMY FOR GIRLS,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
480026411247,KIPP Zenith Academy,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,11000 SCOTT ST,HOUSTON,TX,Harris County,77047.0,29.6373575,-95.36991770000002,KIPP ZENITH ACADEMY,TEXAS,KIPP TEXAS PUBLIC SCHOOLS,active,2023,2023-2024,direct,True
484110004677,Landrum Middle,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2200 RIDGECREST,HOUSTON,TX,Harris County,77055.0,29.8131687,-95.4922437,LANDRUM MIDDLE,TEXAS,SPRING BRANCH ISD,active,2023,2023-2024,direct,True
480771000083,Sammons El,HOUSTON,TX,4SDenG1VrNmhobnkozpb,KIPP Texas Public Schools,58,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2301 FRICK RD,HOUSTON,TX,Harris County,77038.0,29.922137,-95.4507727,SAMMONS EL,TEXAS,ALDINE ISD,active,2023,2023-2024,direct,True
290061503364,Kansas City Girls Prep Academy,KANSAS CITY,MO,8ldiWC18j7t5zY2S7LZJ,Kansas City Girls Preparatory Academy,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,5000 E.17TH ST.,KANSAS CITY,MO,Jackson County,64127.0,39.0911554,-94.5238885,KANSAS CITY GIRLS PREP MIDDLE,MISSOURI,KANSAS CITY GIRLS PREP ACADEMY,active,2023,2023-2024,direct,True
348036606161,Kindle Education Public Charter School,Jersey City,NJ,RkW6rvh2udI11MaLPCEE,Kindle Education Public Charter School,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,373 Communipaw Ave.,Jersey City,NJ,Hudson County,7304.0,40.7119554,-74.06361079999999,Kindle Education Public Charter School,NEW JERSEY,Kindle Education Public Charter School,active,2023,2023-2024,direct,True
080002006828,Kwiyagat Community Academy,TAWOAC,CO,4RbNWioX1SlIJ4ziBHzJ,Kwiyagat Community Academy,1,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,450 SUNSET BLVD,TAWOAC,CO,Montezuma County,81334.0,37.2000458,-108.7299251,Kwiyagat Community Academy,COLORADO,State Charter School Institute,active,2023,2023-2024,direct,True
470014702309,Brick Church: A Lead Public School,Nashville,TN,WXN0edBqjmBFGUhU3JyZ,LEAD Public Schools,5,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,2835 Brick Church PIKE,Nashville,TN,Davidson County,37207.0,36.2204644,-86.7813812,Brick Church: A LEAD Public School,TENNESSEE,Achievement School District,active,2023,2023-2024,direct,True
470318002122,Lead Academy,Nashville,TN,WXN0edBqjmBFGUhU3JyZ,LEAD Public Schools,5,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1035 1st Ave South,Nashville,TN,Davidson County,37210.0,36.1484173,-86.7649561,Lead Academy,TENNESSEE,Davidson County,active,2023,2023-2024,direct,True
470318002260,Lead Cameron,Nashville,TN,WXN0edBqjmBFGUhU3JyZ,LEAD Public Schools,5,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1034 1st Avenue South,Nashville,TN,Davidson County,37210.0,36.148566,-86.76387629999999,LEAD Cameron,TENNESSEE,Davidson County,active,2023,2023-2024,direct,True
470015702456,Lead Neely's Bend,Nashville,TN,WXN0edBqjmBFGUhU3JyZ,LEAD Public Schools,5,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1251 Neely's Bend RD,Nashville,TN,Davidson County,37115.0,36.2422197,-86.67423959999999,LEAD Neely's Bend,TENNESSEE,Tennessee Public Charter School Commission,active,2023,2023-2024,direct,True
470318002286,Lead Southeast,Nashville,TN,WXN0edBqjmBFGUhU3JyZ,LEAD Public Schools,5,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,531 Metroplex DR,Nashville,TN,Davidson County,37211.0,36.0927025,-86.70371109999999,LEAD Southeast,TENNESSEE,Davidson County,active,2023,2023-2024,direct,True
170011006401,Learn 10 Charter School,North Chicago,IL,sJlGKdQQaIya4O5otQVl,LEARN Charter School Network,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1811 Morrow Ave,North Chicago,IL,Lake County,60064.0,42.3154592,-87.8538195,LEARN 10 Charter School,ILLINOIS,North Chicago SD 187,active,2023,2023-2024,direct,True
170993006457,Learn Charter Excel Campus,Chicago,IL,sJlGKdQQaIya4O5otQVl,LEARN Charter School Network,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3021 W Carroll Ave,Chicago,IL,Cook County,60612.0,41.8871784,-87.70255859999999,LEARN Charter Excel Campus,ILLINOIS,Chicago Public Schools Dist 299,active,2023,2023-2024,direct,True
170993006469,Learn Chtr - 7th Campus,Chicago,IL,sJlGKdQQaIya4O5otQVl,LEARN Charter School Network,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3021 W Carroll Ave,Chicago,IL,Cook County,60612.0,41.8871784,-87.70255859999999,LEARN Chtr - 7th Campus,ILLINOIS,Chicago Public Schools Dist 299,active,2023,2023-2024,direct,True
170993006471,Learn Chtr - Butler,Chicago,IL,sJlGKdQQaIya4O5otQVl,LEARN Charter School Network,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1132 S Homan Ave,Chicago,IL,Cook County,60624.0,41.8670964,-87.7109796,LEARN Chtr - Butler,ILLINOIS,Chicago Public Schools Dist 299,active,2023,2023-2024,direct,True
170993006492,Learn Chtr - Hunter Perkins Camp,Chicago,IL,sJlGKdQQaIya4O5otQVl,LEARN Charter School Network,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1700 W 83rd St,Chicago,IL,Cook County,60620.0,41.7432169,-87.66597089999999,LEARN Chtr -  Hunter Perkins Camp,ILLINOIS,Chicago Public Schools Dist 299,active,2023,2023-2024,direct,True
170993006443,Learn Chtr - Middle School,Chicago,IL,sJlGKdQQaIya4O5otQVl,LEARN Charter School Network,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3021 W Carroll Ave,Chicago,IL,Cook County,60612.0,41.8871784,-87.70255859999999,LEARN Chtr - Middle School,ILLINOIS,Chicago Public Schools Dist 299,active,2023,2023-2024,direct,True
170993006451,Learn Chtr - South Chicago Campus,Chicago,IL,sJlGKdQQaIya4O5otQVl,LEARN Charter School Network,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,8914 S Buffalo Ave,Chicago,IL,Cook County,60617.0,41.7331961,-87.5447653,LEARN Chtr - South Chicago Campus,ILLINOIS,Chicago Public Schools Dist 299,active,2023,2023-2024,direct,True
170142306386,Learn Chtr 9 Campus in Waukegan,Waukegan,IL,sJlGKdQQaIya4O5otQVl,LEARN Charter School Network,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,1200 W Glen Flora Ave,Waukegan,IL,Lake County,60085.0,42.3782755,-87.8464948,LEARN John  Kathy Schreiber Chrtr,ILLINOIS,LEARN John and Kathy Schreiber Ch,active,2023,2023-2024,direct,True
170011006217,Learn Chtr Sch 6 N Chicago Campus,Great Lakes,IL,sJlGKdQQaIya4O5otQVl,LEARN Charter School Network,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,3131 Sheridan Rd,Great Lakes,IL,Lake County,60088.0,42.3060693,-87.8431118,LEARN Chtr Sch 6 N Chicago Campus,ILLINOIS,North Chicago SD 187,active,2023,2023-2024,direct,True
170993006502,Learn Chtr-Campbell Campus,Chicago,IL,sJlGKdQQaIya4O5otQVl,LEARN Charter School Network,11,AiiT0SJ3Pga39qPJP79x,Charter School Growth Fund (All),Has access to all schools funded by CSGF,Charter School Growth Fund,fully_connected,212 S Francisco Ave,Chicago,IL,Cook County,60612.0,41.8779916,-87.6990356,LEARN Chtr-Campbell Campus,ILLINOIS,Chicago Public Schools Dist 299,active,2023,2023-2024,direct,True
